"Termin";"Temperatur-Mittel";"Min.Temp. 5cm";"Max. Temp.";"Min. Temp.";"Niederschlag";"Niederschl. Ind";"Gesamtschnee";"Luftdruck";"Luftfeuchte";"Dampfdruck";"Luftdruck red";"Sonnenschein";"Bewoelkung";"Wind-Mittel";"Maximum Windspitze";"Qualitaet";"Klimaeinschaetzung";"Schneefallgrenze";"Grosswetterlage"
"09.05.2003";"15,4";"11,8";"20,7";"13,0";"2,9";"6";"0";"957,2";"78,0";"13,50";"1018,0";"4,4";"5,7";"2,9";"18,4";"10";"frühlingshaft";"2468";"BM"
"10.05.2003";"15,6";"10,1";"20,0";"12,2";"5,9";"6";"0";"958,4";"73,0";"12,80";"1019,2";"4,9";"6,3";"1,7";"6,1";"10";"frühlingshaft";"2391";"BM"
"11.05.2003";"15,5";"12,6";"19,5";"13,1";"1,9";"6";"0";"958,4";"85,0";"14,80";"1019,2";"0,9";"7,0";"1,5";"5,6";"10";"frühlingshaft";"2643";"BM"
"12.05.2003";"15,7";"11,8";"19,0";"13,3";"0,0";"6";"0";"956,9";"72,0";"12,80";"1017,6";"3,5";"5,7";"2,6";"9,9";"10";"frühlingshaft";"2390";"BM"
"13.05.2003";"10,7";"4,6";"13,3";"4,9";"8,9";"6";"0";"955,1";"85,0";"11,00";"1016,8";"0,0";"7,7";"2,6";"15,5";"10";"andeutungsweise frühlingshaft";"1731";"BM"
"14.05.2003";"7,5";"4,2";"11,1";"5,1";"1,4";"6";"0";"959,7";"69,0";"7,10";"1022,6";"7,3";"5,0";"3,4";"13,2";"10";"ausgeprägt frühlingshaft";"974";"WZ"
"15.05.2003";"8,2";"2,6";"12,9";"4,4";"0,5";"6";"0";"961,0";"66,0";"7,00";"1023,8";"7,9";"5,0";"2,7";"9,8";"10";"ausgeprägt frühlingshaft";"1035";"WZ"
"16.05.2003";"11,0";"1,3";"17,5";"2,8";"0,0";"0";"0";"955,8";"59,0";"7,30";"1017,6";"13,5";"2,0";"2,4";"7,9";"10";"sommerlich";"";"WZ"
"17.05.2003";"13,5";"5,2";"19,8";"6,9";"2,2";"6";"0";"954,0";"64,0";"9,80";"1015,1";"4,1";"6,7";"2,5";"9,7";"10";"frühlingshaft";"1834";"WZ"
"18.05.2003";"14,9";"8,4";"19,3";"10,0";"0,3";"6";"0";"956,7";"69,0";"11,50";"1017,6";"4,7";"6,3";"3,4";"12,8";"10";"frühlingshaft";"2176";"WZ"
"19.05.2003";"18,8";"11,9";"26,6";"12,6";"8,4";"6";"0";"953,7";"60,0";"12,70";"1013,6";"8,7";"6,3";"4,5";"23,1";"10";"sommerlich";"2678";"WZ"
"20.05.2003";"11,0";"7,4";"13,5";"8,3";"5,2";"6";"0";"957,5";"75,0";"9,90";"1019,4";"0,4";"7,3";"3,2";"13,4";"10";"andeutungsweise frühlingshaft";"1613";"WZ"
"21.05.2003";"10,0";"6,3";"14,1";"7,7";"1,9";"8";"0";"962,3";"71,0";"8,70";"1024,7";"4,5";"6,0";"4,3";"15,7";"10";"ausgeprägt frühlingshaft";"1380";"WZ"
"22.05.2003";"11,9";"7,6";"15,9";"8,8";"0,5";"6";"0";"964,3";"67,0";"9,30";"1026,4";"4,8";"5,3";"3,9";"10,9";"10";"ausgeprägt frühlingshaft";"1614";"WZ"
"23.05.2003";"17,0";"10,6";"23,9";"11,2";"0,0";"0";"0";"957,8";"68,0";"12,60";"1018,3";"7,1";"6,7";"2,6";"7,5";"10";"sommerlich";"";"WZ"
"24.05.2003";"20,0";"8,5";"28,2";"10,8";"0,0";"0";"0";"948,3";"56,0";"12,10";"1007,6";"14,1";"4,3";"2,8";"8,6";"10";"sommerlich";"";"TRW"
"25.05.2003";"16,5";"12,3";"19,8";"13,1";"0,7";"6";"0";"952,2";"69,0";"13,00";"1012,4";"0,7";"7,3";"3,4";"11,0";"10";"frühlingshaft";"2479";"TRW"
"26.05.2003";"14,3";"11,5";"17,0";"11,7";"0,5";"6";"0";"957,8";"82,0";"13,50";"1018,9";"0,2";"8,0";"2,2";"6,6";"10";"ausgeprägt frühlingshaft";"2338";"TRW"
"27.05.2003";"17,4";"13,5";"22,9";"13,9";"0,4";"6";"0";"959,1";"80,0";"15,70";"1019,5";"2,2";"7,3";"2,0";"7,4";"10";"sommerlich";"2919";"HM"
"28.05.2003";"18,1";"13,2";"23,0";"15,1";"1,7";"6";"0";"957,9";"78,0";"16,00";"1018,1";"2,3";"7,3";"2,9";"12,0";"10";"frühlingshaft";"3019";"HM"
"29.05.2003";"19,9";"14,0";"25,6";"15,0";"0,0";"0";"0";"954,9";"68,0";"15,50";"1014,5";"7,6";"6,3";"3,1";"9,3";"10";"sommerlich";"";"HM"
"30.05.2003";"20,5";"12,2";"27,3";"14,3";"2,3";"6";"0";"953,6";"63,0";"14,70";"1013,0";"13,3";"2,0";"2,2";"7,5";"10";"sommerlich";"3100";"HM"
"31.05.2003";"20,0";"12,6";"26,0";"14,6";"0,1";"6";"0";"952,7";"66,0";"15,10";"1012,2";"6,8";"5,3";"2,3";"9,4";"10";"sommerlich";"3091";"HM"
"01.06.2003";"20,8";"13,1";"26,6";"15,0";"0,0";"0";"0";"952,4";"60,0";"14,10";"1011,7";"10,6";"2,3";"2,2";"8,9";"10";"sommerlich";"";"HM"
"02.06.2003";"21,0";"11,1";"27,7";"13,5";"0,0";"0";"0";"951,9";"54,0";"12,60";"1011,2";"14,8";"1,0";"2,5";"8,7";"10";"sommerlich";"";"HM"
"03.06.2003";"22,0";"12,7";"28,6";"14,9";"0,0";"0";"0";"953,7";"54,0";"13,50";"1012,9";"14,1";"1,0";"2,2";"8,5";"10";"sommerlich";"";"HM"
"04.06.2003";"22,7";"13,9";"31,1";"15,5";"1,3";"6";"0";"955,5";"59,0";"15,30";"1014,6";"11,4";"3,0";"1,8";"11,2";"10";"sommerlich";"3420";"HM"
"05.06.2003";"22,5";"15,1";"32,2";"17,4";"39,9";"8";"0";"957,8";"63,0";"16,30";"1017,0";"9,5";"4,7";"2,0";"13,2";"10";"sommerlich";"3513";"SWA"
"06.06.2003";"20,8";"16,0";"25,2";"17,2";"0,5";"6";"0";"959,5";"76,0";"18,50";"1019,2";"2,9";"5,3";"1,7";"7,7";"10";"sommerlich";"3558";"SWA"
"07.06.2003";"22,8";"15,2";"28,2";"16,7";"0,0";"0";"0";"957,7";"67,0";"17,90";"1016,8";"11,4";"3,3";"2,4";"8,3";"10";"sommerlich";"";"SWA"
"08.06.2003";"23,3";"16,0";"29,6";"17,7";"0,5";"6";"0";"954,7";"59,0";"16,40";"1013,6";"9,8";"4,0";"2,1";"9,4";"10";"sommerlich";"3549";"SWA"
"09.06.2003";"22,1";"16,9";"26,6";"18,5";"0,0";"0";"0";"959,1";"62,0";"16,40";"1018,5";"6,7";"5,0";"2,0";"7,8";"10";"sommerlich";"";"SWA"
"10.06.2003";"24,9";"14,7";"31,3";"16,8";"0,0";"0";"0";"957,4";"54,0";"15,90";"1016,1";"14,5";"4,3";"1,8";"7,8";"10";"sommerlich";"";"SWA"
"11.06.2003";"24,9";"18,4";"29,4";"20,3";"0,0";"6";"0";"959,5";"56,0";"17,60";"1018,3";"11,3";"5,3";"2,4";"9,0";"10";"sommerlich";"3769";"SWA"
"12.06.2003";"26,3";"17,6";"33,7";"19,5";"1,5";"6";"0";"958,7";"51,0";"16,30";"1017,2";"11,7";"3,0";"2,2";"13,2";"10";"sommerlich";"3865";"BM"
"13.06.2003";"21,5";"17,1";"26,8";"18,6";"6,9";"6";"0";"960,5";"72,0";"18,40";"1020,1";"7,1";"4,3";"2,3";"11,8";"10";"sommerlich";"3588";"BM"
"14.06.2003";"22,3";"15,4";"30,2";"16,9";"8,9";"6";"0";"958,8";"67,0";"17,30";"1018,1";"9,7";"3,3";"1,8";"22,0";"10";"sommerlich";"3605";"BM"
"15.06.2003";"21,0";"15,8";"26,0";"16,8";"0,0";"0";"0";"957,0";"69,0";"16,80";"1016,5";"9,6";"4,0";"2,4";"8,0";"10";"sommerlich";"";"BM"
"16.06.2003";"21,1";"14,2";"25,5";"16,0";"0,0";"0";"0";"953,9";"57,0";"13,90";"1013,3";"11,6";"5,3";"2,2";"7,5";"10";"sommerlich";"";"BM"
"17.06.2003";"21,7";"12,5";"27,8";"14,1";"4,6";"6";"0";"952,4";"54,0";"13,20";"1011,5";"14,1";"3,3";"1,8";"13,3";"10";"sommerlich";"3052";"BM"
"18.06.2003";"18,9";"15,2";"23,1";"16,7";"9,4";"6";"0";"957,1";"72,0";"15,40";"1017,1";"4,0";"7,3";"3,7";"14,7";"10";"sommerlich";"3027";"WA"
"19.06.2003";"19,3";"15,3";"23,2";"16,3";"0,0";"6";"0";"961,8";"64,0";"14,30";"1022,0";"3,3";"6,0";"3,6";"11,4";"10";"sommerlich";"2873";"WA"
"20.06.2003";"19,6";"14,2";"23,1";"16,1";"11,0";"6";"0";"957,8";"66,0";"15,00";"1017,7";"5,2";"6,3";"4,3";"14,5";"10";"sommerlich";"2998";"WA"
"21.06.2003";"17,7";"10,9";"22,8";"12,8";"0,0";"0";"0";"957,3";"50,0";"9,90";"1017,7";"12,9";"3,7";"2,6";"9,2";"10";"sommerlich";"";"WA"
"22.06.2003";"20,8";"9,4";"28,6";"11,0";"0,0";"0";"0";"954,1";"46,0";"10,70";"1013,6";"15,3";"2,3";"1,7";"5,8";"10";"sommerlich";"";"WA"
"23.06.2003";"26,3";"13,9";"34,8";"15,9";"0,1";"6";"0";"951,7";"42,0";"12,80";"1009,9";"14,1";"3,7";"3,1";"14,0";"10";"sommerlich";"3484";"WA"
"24.06.2003";"22,6";"17,6";"25,7";"18,8";"9,0";"6";"0";"957,0";"66,0";"18,10";"1016,1";"5,5";"5,7";"2,2";"7,4";"10";"sommerlich";"3642";"WA"
"25.06.2003";"22,1";"15,3";"27,2";"17,4";"0,1";"6";"0";"957,9";"56,0";"14,40";"1017,3";"11,1";"3,3";"2,0";"7,9";"10";"sommerlich";"3187";"HNA"
"26.06.2003";"22,1";"13,4";"27,7";"15,3";"0,0";"0";"0";"954,7";"47,0";"12,30";"1013,9";"9,7";"4,7";"1,8";"12,4";"10";"sommerlich";"";"HNA"
"27.06.2003";"20,7";"15,6";"26,7";"17,1";"0,4";"6";"0";"953,7";"62,0";"14,80";"1013,1";"7,7";"5,3";"2,2";"10,2";"10";"sommerlich";"3110";"HNA"
"28.06.2003";"21,0";"15,5";"26,2";"16,5";"0,0";"0";"0";"953,4";"62,0";"15,10";"1012,7";"6,8";"5,7";"1,8";"8,2";"10";"sommerlich";"";"HNA"
"29.06.2003";"22,9";"14,0";"29,9";"15,5";"0,0";"0";"0";"949,5";"50,0";"12,90";"1008,2";"11,9";"5,3";"1,6";"8,0";"10";"sommerlich";"";"HNA"
"30.06.2003";"27,1";"15,9";"34,2";"17,9";"0,0";"6";"0";"945,3";"39,0";"13,30";"1002,9";"13,5";"3,0";"2,3";"12,1";"10";"sommerlich";"3514";"TM"
"01.07.2003";"15,9";"11,7";"22,1";"12,7";"19,9";"6";"0";"946,7";"78,0";"14,00";"1006,7";"0,0";"7,7";"3,2";"12,8";"10";"herbstlich";"2586";"TM"
"02.07.2003";"17,8";"11,6";"22,9";"13,0";"0,3";"6";"0";"947,8";"58,0";"11,50";"1007,5";"8,2";"5,0";"4,0";"12,5";"10";"sommerlich";"2450";"TM"
"03.07.2003";"15,5";"11,0";"19,5";"13,1";"7,4";"6";"0";"950,9";"75,0";"13,20";"1011,3";"2,4";"6,3";"3,1";"11,5";"10";"herbstlich";"2431";"TM"
"04.07.2003";"14,6";"10,7";"18,0";"12,5";"5,0";"6";"0";"954,1";"74,0";"12,20";"1014,9";"3,6";"6,3";"3,8";"12,2";"10";"herbstlich";"2233";"TM"
"05.07.2003";"16,0";"12,4";"20,3";"13,3";"0,0";"6";"0";"955,9";"69,0";"12,40";"1016,5";"2,9";"7,3";"4,2";"11,6";"10";"herbstlich";"2379";"TM"
"06.07.2003";"17,3";"11,1";"22,4";"12,8";"0,0";"0";"0";"958,3";"65,0";"12,60";"1018,8";"9,6";"3,0";"2,4";"7,8";"10";"sommerlich";"";"NWA"
"07.07.2003";"19,0";"9,7";"24,8";"11,3";"0,0";"0";"0";"960,5";"57,0";"11,90";"1020,8";"12,3";"2,7";"1,6";"7,3";"10";"sommerlich";"";"NWA"
"08.07.2003";"20,3";"13,6";"25,5";"15,2";"0,0";"0";"0";"959,4";"53,0";"12,30";"1019,3";"11,3";"4,0";"1,8";"8,0";"10";"sommerlich";"";"NWA"
"09.07.2003";"20,8";"13,3";"26,8";"14,8";"0,0";"0";"0";"957,2";"53,0";"12,50";"1016,9";"8,0";"5,7";"2,4";"10,3";"10";"sommerlich";"";"NWA"
"10.07.2003";"20,5";"13,5";"25,8";"15,1";"0,0";"0";"0";"957,3";"54,0";"12,50";"1017,0";"11,9";"4,0";"3,0";"11,5";"10";"sommerlich";"";"NWA"
"11.07.2003";"21,7";"12,5";"27,8";"14,3";"0,0";"0";"0";"957,8";"46,0";"11,50";"1017,3";"13,6";"4,7";"2,4";"9,8";"10";"sommerlich";"";"NWA"
"12.07.2003";"22,1";"14,8";"27,2";"17,3";"0,0";"0";"0";"957,7";"51,0";"13,70";"1017,1";"8,4";"6,7";"2,8";"11,1";"10";"sommerlich";"";"NWA"
"13.07.2003";"20,3";"12,9";"26,1";"14,2";"0,0";"0";"0";"957,6";"44,0";"10,20";"1017,4";"14,0";"2,0";"2,5";"8,2";"10";"sommerlich";"";"NWA"
"14.07.2003";"20,1";"10,7";"26,7";"12,7";"0,0";"0";"0";"954,9";"43,0";"9,60";"1014,6";"15,2";"0,0";"3,7";"12,7";"10";"sommerlich";"";"HFA"
"15.07.2003";"22,0";"10,2";"30,5";"12,1";"0,0";"0";"0";"952,1";"42,0";"10,40";"1011,2";"15,1";"0,3";"2,1";"7,1";"10";"sommerlich";"";"HFA"
"16.07.2003";"24,1";"14,2";"34,1";"16,1";"9,2";"6";"0";"951,3";"52,0";"14,10";"1009,9";"11,4";"3,3";"3,3";"21,5";"10";"sommerlich";"3460";"HFA"
"17.07.2003";"18,5";"13,7";"23,8";"15,3";"7,2";"6";"0";"958,2";"82,0";"17,40";"1018,3";"3,7";"6,0";"2,7";"11,4";"10";"sommerlich";"3214";"HFA"
"18.07.2003";"19,2";"12,2";"24,6";"13,9";"0,0";"0";"0";"962,6";"62,0";"13,30";"1022,9";"8,8";"4,0";"2,0";"7,4";"10";"sommerlich";"";"TRW"
"19.07.2003";"21,8";"11,4";"29,1";"13,1";"0,0";"0";"0";"960,4";"51,0";"12,30";"1020,0";"14,9";"0,0";"2,9";"9,4";"10";"sommerlich";"";"TRW"
"20.07.2003";"24,3";"12,9";"32,7";"14,6";"0,7";"6";"0";"956,1";"46,0";"12,60";"1014,9";"14,7";"0,0";"1,8";"5,9";"10";"sommerlich";"3257";"TRW"
"21.07.2003";"23,3";"16,8";"31,5";"18,9";"2,8";"6";"0";"957,0";"58,0";"16,00";"1016,0";"6,5";"6,3";"2,8";"19,0";"10";"sommerlich";"3507";"TRW"
"22.07.2003";"24,6";"15,8";"30,4";"18,5";"3,4";"6";"0";"958,2";"49,0";"14,60";"1017,1";"13,3";"2,7";"2,7";"10,1";"10";"sommerlich";"3430";"BM"
"23.07.2003";"21,6";"14,5";"27,7";"15,8";"0,0";"0";"0";"958,0";"63,0";"15,50";"1017,5";"9,9";"3,3";"2,7";"13,7";"10";"sommerlich";"";"BM"
"24.07.2003";"19,7";"14,6";"27,4";"15,1";"17,6";"6";"0";"954,9";"71,0";"15,60";"1014,6";"5,0";"6,3";"2,5";"17,8";"10";"sommerlich";"3172";"BM"
"25.07.2003";"20,2";"12,9";"26,2";"14,5";"0,0";"6";"0";"955,1";"63,0";"14,30";"1014,7";"9,1";"4,0";"1,8";"5,0";"10";"sommerlich";"3036";"BM"
"26.07.2003";"23,9";"17,5";"29,0";"18,8";"0,0";"6";"0";"953,6";"52,0";"14,90";"1012,3";"8,2";"5,0";"2,1";"8,6";"10";"sommerlich";"3415";"BM"
"27.07.2003";"23,5";"16,4";"33,7";"17,5";"25,4";"6";"0";"953,5";"63,0";"17,40";"1012,2";"5,4";"4,7";"2,7";"14,3";"10";"sommerlich";"3744";"BM"
"28.07.2003";"18,3";"15,3";"22,1";"15,8";"0,5";"6";"0";"960,4";"75,0";"15,40";"1020,7";"2,1";"7,0";"3,1";"8,9";"10";"herbstlich";"2976";"BM"
"29.07.2003";"18,9";"12,1";"23,6";"13,8";"0,0";"0";"0";"962,6";"55,0";"11,50";"1023,0";"11,1";"2,3";"2,5";"8,5";"10";"sommerlich";"";"BM"
"30.07.2003";"20,0";"12,1";"25,8";"14,2";"0,0";"0";"0";"958,4";"51,0";"11,40";"1018,3";"11,9";"3,0";"1,4";"4,9";"10";"sommerlich";"";"BM"
"31.07.2003";"18,6";"15,3";"23,1";"16,0";"1,6";"6";"0";"955,4";"69,0";"14,70";"1015,4";"4,5";"6,0";"2,3";"10,9";"10";"sommerlich";"2885";"BM"
"01.08.2003";"20,4";"14,6";"25,6";"15,7";"0,0";"0";"0";"958,4";"68,0";"15,90";"1018,1";"5,6";"3,3";"1,7";"5,2";"10";"sommerlich";"";"BM"
"02.08.2003";"23,5";"14,5";"30,5";"16,0";"0,0";"0";"0";"959,5";"59,0";"16,20";"1018,6";"12,6";"4,0";"1,5";"6,2";"10";"sommerlich";"";"BM"
"03.08.2003";"25,6";"16,1";"32,9";"17,7";"0,0";"0";"0";"960,6";"53,0";"16,20";"1019,4";"14,0";"0,7";"1,9";"7,7";"10";"sommerlich";"";"BM"
"04.08.2003";"26,9";"16,9";"34,6";"18,6";"0,0";"0";"0";"961,7";"50,0";"16,30";"1020,3";"12,6";"1,3";"1,6";"8,1";"10";"sommerlich";"";"BM"
"05.08.2003";"27,8";"18,8";"35,4";"20,9";"0,0";"0";"0";"961,5";"46,0";"16,20";"1019,9";"12,1";"2,0";"1,7";"7,2";"10";"sommerlich";"";"HNA"
"06.08.2003";"26,8";"19,3";"33,3";"21,3";"0,0";"0";"0";"960,8";"51,0";"17,50";"1019,3";"12,2";"0,7";"2,1";"8,3";"10";"sommerlich";"";"HNA"
"07.08.2003";"25,6";"16,4";"32,9";"18,0";"0,0";"0";"0";"960,6";"45,0";"13,90";"1019,4";"13,3";"0,7";"1,6";"7,4";"10";"sommerlich";"";"HNA"
"08.08.2003";"27,3";"16,9";"34,5";"19,2";"0,0";"0";"0";"959,1";"38,0";"13,00";"1017,5";"12,3";"2,7";"2,1";"7,9";"10";"sommerlich";"";"HNA"
"09.08.2003";"27,2";"17,5";"34,3";"19,9";"0,0";"0";"0";"958,8";"41,0";"13,70";"1017,2";"12,5";"3,3";"2,0";"10,2";"10";"sommerlich";"";"HNA"
"10.08.2003";"28,5";"20,0";"35,9";"22,0";"0,0";"0";"0";"956,4";"33,0";"12,20";"1014,5";"12,5";"1,3";"3,1";"10,3";"10";"sommerlich";"";"HNA"
"11.08.2003";"26,5";"16,9";"33,7";"19,4";"0,0";"0";"0";"958,4";"37,0";"12,50";"1017,0";"13,2";"0,3";"2,1";"7,0";"10";"sommerlich";"";"HNA"
"12.08.2003";"27,3";"17,2";"34,6";"19,3";"0,0";"0";"0";"961,5";"39,0";"12,80";"1020,1";"12,9";"2,7";"1,8";"7,8";"10";"sommerlich";"";"HNA"
"13.08.2003";"29,2";"18,8";"37,0";"21,5";"0,0";"6";"0";"959,2";"31,0";"11,80";"1017,3";"12,2";"1,7";"3,2";"18,5";"10";"sommerlich";"3481";"HNA"
"14.08.2003";"24,8";"17,5";"27,7";"20,0";"7,9";"6";"0";"955,6";"45,0";"14,00";"1014,3";"7,0";"5,3";"3,1";"15,8";"10";"sommerlich";"3314";"NWA"
"15.08.2003";"19,6";"16,0";"22,0";"16,8";"2,8";"6";"0";"955,1";"79,0";"18,20";"1014,7";"1,8";"5,3";"1,9";"14,8";"10";"herbstlich";"3385";"NWA"
"16.08.2003";"21,6";"14,8";"28,0";"16,2";"0,1";"6";"0";"956,0";"69,0";"17,20";"1015,3";"9,9";"3,0";"1,5";"6,2";"10";"sommerlich";"3522";"NWA"
"17.08.2003";"24,6";"17,5";"31,4";"19,0";"1,8";"6";"0";"955,9";"54,0";"15,90";"1014,6";"9,2";"4,0";"1,8";"6,9";"10";"sommerlich";"3633";"NWA"
"18.08.2003";"21,6";"15,2";"27,8";"17,4";"3,2";"6";"0";"957,8";"66,0";"16,60";"1017,2";"4,3";"6,0";"2,9";"17,3";"10";"sommerlich";"3419";"U"
"19.08.2003";"20,9";"15,3";"26,1";"17,3";"0,0";"0";"0";"960,2";"59,0";"14,30";"1020,0";"6,1";"4,7";"2,7";"10,9";"10";"sommerlich";"";"WA"
"20.08.2003";"23,4";"16,1";"30,1";"17,6";"0,1";"6";"0";"957,7";"50,0";"13,70";"1016,8";"9,7";"6,0";"1,8";"7,1";"10";"sommerlich";"3232";"WA"
"21.08.2003";"23,4";"15,9";"29,2";"17,4";"0,0";"0";"0";"956,4";"54,0";"14,80";"1015,4";"10,6";"3,7";"1,8";"6,4";"10";"sommerlich";"";"WA"
"22.08.2003";"23,1";"15,7";"28,9";"17,9";"0,0";"0";"0";"957,7";"52,0";"14,20";"1016,9";"12,1";"4,3";"2,6";"9,7";"10";"sommerlich";"";"WA"
"23.08.2003";"22,6";"12,9";"30,0";"15,0";"0,0";"0";"0";"958,1";"44,0";"11,20";"1017,5";"13,2";"0,3";"2,2";"10,3";"10";"sommerlich";"";"WA"
"24.08.2003";"22,2";"13,3";"29,1";"15,0";"0,0";"0";"0";"956,3";"49,0";"12,50";"1015,6";"13,0";"1,3";"1,8";"7,2";"10";"sommerlich";"";"NZ"
"25.08.2003";"20,3";"13,4";"27,3";"14,4";"0,0";"0";"0";"953,6";"47,0";"10,90";"1013,2";"10,5";"3,3";"2,2";"7,0";"10";"sommerlich";"";"NZ"
"26.08.2003";"21,2";"11,2";"28,6";"13,1";"0,0";"0";"0";"952,4";"48,0";"11,20";"1011,7";"10,9";"2,0";"2,3";"10,8";"10";"sommerlich";"";"NZ"
"27.08.2003";"21,6";"15,1";"27,5";"17,2";"0,0";"0";"0";"951,3";"43,0";"10,90";"1010,5";"11,2";"3,0";"3,4";"12,9";"10";"sommerlich";"";"NZ"
"28.08.2003";"22,4";"13,0";"30,2";"14,8";"0,0";"6";"0";"948,5";"47,0";"12,10";"1007,3";"9,2";"4,7";"2,1";"8,8";"10";"sommerlich";"2952";"NZ"
"29.08.2003";"18,4";"13,7";"23,7";"15,2";"9,1";"6";"0";"945,5";"72,0";"15,10";"1004,9";"0,2";"7,3";"3,8";"14,8";"10";"herbstlich";"2947";"TRM"
"30.08.2003";"16,1";"11,8";"19,6";"14,1";"11,1";"6";"0";"952,1";"77,0";"14,00";"1012,4";"1,7";"7,0";"3,4";"11,5";"10";"herbstlich";"2592";"TRM"
"31.08.2003";"12,6";"8,6";"15,0";"10,6";"11,4";"6";"0";"956,5";"85,0";"12,30";"1017,9";"2,3";"6,3";"2,5";"7,7";"10";"andeutungsweise herbstlich";"2075";"TRM"
"01.09.2003";"12,0";"6,9";"16,8";"8,4";"1,3";"6";"0";"957,3";"73,0";"10,10";"1018,9";"3,1";"6,7";"2,2";"8,4";"10";"andeutungsweise herbstlich";"1747";"TRM"
"02.09.2003";"11,7";"5,8";"16,2";"7,7";"0,5";"8";"0";"961,9";"67,0";"8,90";"1023,9";"4,3";"5,3";"2,7";"9,3";"10";"andeutungsweise herbstlich";"1585";"TRM"
"03.09.2003";"11,7";"4,1";"17,8";"5,8";"0,0";"0";"0";"966,6";"58,0";"7,50";"1028,9";"12,7";"2,0";"2,3";"8,3";"10";"sommerlich";"";"BM"
"04.09.2003";"13,8";"3,8";"21,8";"5,4";"0,0";"0";"0";"966,9";"53,0";"7,80";"1028,8";"12,9";"0,3";"1,7";"6,0";"10";"sommerlich";"";"BM"
"05.09.2003";"15,5";"5,6";"23,7";"7,3";"0,0";"0";"0";"961,1";"56,0";"9,20";"1022,2";"11,4";"2,7";"2,3";"8,5";"10";"sommerlich";"";"BM"
"06.09.2003";"15,5";"8,6";"22,2";"10,1";"0,0";"0";"0";"958,3";"62,0";"10,50";"1019,2";"4,9";"6,0";"1,4";"4,4";"10";"sommerlich";"";"TRW"
"07.09.2003";"17,6";"10,3";"23,7";"12,5";"0,0";"6";"0";"955,1";"64,0";"12,70";"1015,3";"4,0";"5,0";"2,2";"7,3";"10";"sommerlich";"2557";"TRW"
"08.09.2003";"15,3";"11,5";"18,2";"13,5";"4,5";"6";"0";"948,9";"77,0";"13,30";"1009,2";"0,6";"7,3";"2,6";"8,0";"10";"andeutungsweise herbstlich";"2441";"TRW"
"09.09.2003";"15,7";"11,0";"19,7";"13,1";"0,4";"6";"0";"947,8";"78,0";"13,90";"1007,9";"0,6";"7,3";"1,9";"6,4";"10";"herbstlich";"2544";"TRW"
"10.09.2003";"14,5";"9,6";"18,3";"11,3";"2,8";"6";"0";"954,6";"67,0";"11,00";"1015,5";"2,5";"6,3";"3,0";"9,9";"10";"herbstlich";"2065";"TRW"
"11.09.2003";"12,4";"9,4";"15,1";"9,8";"5,1";"6";"0";"955,7";"75,0";"10,80";"1017,1";"1,2";"7,7";"5,1";"15,8";"10";"andeutungsweise herbstlich";"1854";"BM"
"12.09.2003";"12,2";"10,1";"14,6";"10,9";"1,9";"6";"0";"963,6";"81,0";"11,40";"1025,5";"0,0";"7,7";"4,1";"14,7";"10";"andeutungsweise herbstlich";"1917";"BM"
"13.09.2003";"13,0";"8,1";"17,9";"9,6";"1,9";"6";"0";"967,0";"81,0";"11,90";"1029,0";"2,3";"6,0";"2,1";"8,1";"10";"herbstlich";"2057";"BM"
"14.09.2003";"13,0";"6,6";"18,3";"9,1";"0,0";"0";"0";"967,9";"72,0";"10,60";"1030,0";"4,8";"4,3";"2,6";"9,6";"10";"herbstlich";"";"BM"
"15.09.2003";"13,0";"4,4";"20,2";"7,0";"0,0";"0";"0";"965,0";"68,0";"9,70";"1026,9";"11,9";"0,3";"2,7";"10,7";"10";"sommerlich";"";"BM"
"16.09.2003";"13,7";"4,7";"22,1";"6,6";"0,0";"0";"0";"963,3";"71,0";"10,80";"1024,9";"10,6";"5,7";"1,4";"5,1";"10";"sommerlich";"";"BM"
"17.09.2003";"15,7";"6,0";"23,8";"8,1";"0,0";"0";"0";"962,8";"65,0";"10,80";"1023,9";"11,6";"2,3";"1,6";"6,6";"10";"sommerlich";"";"SWA"
"18.09.2003";"17,4";"6,8";"27,0";"8,9";"0,0";"0";"0";"961,1";"65,0";"12,30";"1021,7";"11,7";"1,0";"1,3";"3,7";"10";"sommerlich";"";"SWA"
"19.09.2003";"19,9";"10,2";"28,7";"13,4";"0,0";"0";"0";"961,3";"55,0";"11,90";"1021,4";"11,7";"1,3";"1,8";"4,2";"10";"sommerlich";"";"SWA"
"20.09.2003";"19,6";"9,5";"28,2";"11,5";"0,0";"0";"0";"962,3";"62,0";"13,10";"1022,5";"11,7";"0,7";"1,5";"5,4";"10";"sommerlich";"";"SWA"
"21.09.2003";"20,3";"11,2";"28,4";"13,7";"0,0";"0";"0";"961,2";"60,0";"13,20";"1021,2";"11,4";"0,3";"1,8";"6,4";"10";"sommerlich";"";"SWA"
"22.09.2003";"20,2";"11,0";"27,5";"13,0";"0,4";"6";"0";"953,9";"56,0";"12,20";"1013,5";"11,0";"1,0";"2,3";"9,4";"10";"sommerlich";"2825";"SWA"
"23.09.2003";"15,1";"9,8";"18,2";"10,7";"2,0";"6";"0";"954,6";"75,0";"12,80";"1015,3";"0,0";"7,7";"3,3";"11,8";"10";"andeutungsweise herbstlich";"2348";"SWA"
